,역사_ID,역사명,호선,위도,경도,주소
631,1203,망우,중앙선,37.59955,127.091909,"망우, 상봉중앙로1다길, 상봉동, 상봉1동, 중랑구, 서울특별시, 02098, 대한민국"
632,1202,상봉(시외버스터미널),중앙선,37.596678,127.08504,"1, 동일로120길, 상봉동, 상봉1동, 중랑구, 서울특별시, 02098, 대한민국"
633,1201,중랑,중앙선,37.594917,127.076116,"1, 중랑역로, 중화동, 중화2동, 중랑구, 서울특별시, 02130, 대한민국"
634,1032,신길,경부선,37.516862,126.917865,"1, 영등포로57길, 신길1동, 영등포구, 서울특별시, 07322, 대한민국"
635,1031,복정,분당선,37.470345,127.126658,"성남대로, 위례동, 송파구, 서울특별시, 05845, 대한민국"
636,1030,수서,분당선,37.487472,127.101422,"밤고개로, 수서동, 강남구, 서울특별시, 06349, 대한민국"
637,1028,대모산입구,분당선,37.491373,127.07272,"개포로, 개포2동, 강남구, 서울특별시, 06335, 대한민국"
638,1027,개포동,분당선,37.489116,127.06614,"60계 개포점, 38,, 삼성로, 개포동, 개포2동, 강남구, 서울특별시, 06329, 대한민국"
639,1026,구룡,분당선,37.486839,127.058856,"개포로, 개포동, 개포2동, 강남구, 서울특별시, 06323, 대한민국"
640,1025,도곡,분당선,37.491224,127.055186,"인산가, 206, 선릉로, 대치1동, 강남구, 서울특별시, 06281, 대한민국"
641,1024,한티,분당선,37.496237,127.052873,"한티, 도곡로, 래미안그레이튼아파트, 도곡2동, 강남구, 서울특별시, 06276, 대한민국"
642,1023,선릉,분당선,37.504856,127.048807,"채선당 선릉역점, 511,, 선릉로, 역삼1동, 강남구, 서울특별시, 06145, 대한민국"
643,1022,창동,경원선,37.653007,127.047806,"77, 마들로11길, 창4동, 도봉구, 서울특별시, 01418, 대한민국"
644,1021,녹천,경원선,37.644799,127.051269,"1, 마들로5길, 월계2동, 노원구, 서울특별시, 01867, 대한민국"
645,1020,월계,경원선,37.633212,127.058831,"1, 월계로53길, 월계동, 월계2동, 노원구, 서울특별시, 01885, 대한민국"
646,1019,광운대,경원선,37.623632,127.061835,"광운대, 석계로, 월계1동, 노원구, 서울특별시, 01906, 대한민국"
647,1018,석계,경원선,37.614532,127.065934,"2, 화랑로, 석관동, 성북구, 서울특별시, 02781, 대한민국"
648,1017,신이문,경원선,37.601854,127.067325,"신이문역, 472, 한천로, 이문1동, 동대문구, 서울특별시, 02407, 대한민국"
649,1016,외대앞,경원선,37.596073,127.063549,"1, 휘경로11가길, 이문동, 이문2동, 동대문구, 서울특별시, 02403, 대한민국"
650,1015,회기,중앙선,37.58946,127.057583,"196, 회기로, 휘경1동, 동대문구, 서울특별시, 02444, 대한민국"
651,1014,청량리(서울시립대입구),경원선,37.580759,127.0483,"214, 왕산로, 전농동, 전농1동, 동대문구, 서울특별시, 02490, 대한민국"
652,1013,왕십리(성동구청),경원선,37.561827,127.038352,"비트플렉스몰, 마조로19길, 마장동, 성동구, 서울특별시, 04744, 대한민국"
653,1012,응봉,경원선,37.549946,127.034538,"2, 고산자로, 응봉동, 성동구, 서울특별시, 04741, 대한민국"
654,1011,옥수,경원선,37.540446,127.018672,"2, 강변북로, 옥수동, 금호4가동, 성동구, 서울특별시, 04420, 대한민국"
655,1010,한남,경원선,37.52943,127.009169,"1, 서빙고로, 한남동, 용산구, 서울특별시, 04420, 대한민국"
656,1009,서빙고,경원선,37.519594,126.988537,"2, 서빙고로, 서빙고동, 용산구, 서울특별시, 04428, 대한민국"
657,1008,이촌(국립중앙박물관),경원선,37.522427,126.973406,"2, 이촌로65가길, 이촌동, 이촌1동, 용산구, 서울특별시, 04386, 대한민국"
658,1007,신도림,경부선,37.508787,126.891144,"신도림, 경인로68길, 신도림동, 구로구, 서울특별시, 08209, 대한민국"
659,1006,영등포,경부선,37.515504,126.907628,"6, 영등포고가차도, 문래창작촌, 영등포본동, 영등포구, 서울특별시, 07304, 대한민국"
660,1005,대방,경부선,37.513342,126.926382,"2, 대방지하차도, 대방동, 동작구, 서울특별시, 07354, 대한민국"
661,1004,노량진,경부선,37.514149,126.94271,"3, 노량진로, 노량진동, 노량진1동, 동작구, 서울특별시, 06922, 대한민국"
662,1003,용산,경부선,37.529849,126.964561,"55, 한강대로23길, 한강로3가, 한강로동, 용산구, 서울특별시, 04377, 대한민국"
663,1002,남영,경부선,37.541021,126.9713,"2, 한강대로77길, 남영동, 용산구, 서울특별시, 04321, 대한민국"
664,1001,서울역,경부선,37.554337,126.971134,"KFC, 405, 한강대로, 봉래동2가, 남영동, 용산구, 서울특별시, 04320, 대한민국"
665,434,남태령,4호선,37.463873,126.989134,"남태령, 과천대로, 방배2동, 서초구, 서울특별시, 06701, 대한민국"
666,433,사당,4호선,37.476955,126.981651,"훈장골, 7, 동작대로, 사당1동, 동작구, 서울특별시, 08807, 대한민국"
667,432,총신대입구(이수),4호선,37.486263,126.981989,"헌혈의집, 109, 동작대로, 사당2동, 동작구, 서울특별시, 07008, 대한민국"
668,431,동작(현충원),4호선,37.502852,126.980347,"반포천 자전거길, 동작동, 사당2동, 동작구, 서울특별시, 06994, 대한민국"
669,430,이촌(국립중앙박물관),4호선,37.522295,126.974733,"서빙고로, 용산동5가, 한강로동, 용산구, 서울특별시, 04386, 대한민국"
670,429,신용산,4호선,37.52917,126.967894,"신용산, 한강대로, 한강로2가, 한강로동, 용산구, 서울특별시, 04378, 대한민국"
671,428,삼각지,4호선,37.534075,126.9726,"잠연, 168-2,, 한강대로, 한강로1가, 한강로동, 용산구, 서울특별시, 04382, 대한민국"
672,427,숙대입구(갈월),4호선,37.54456,126.972106,"소울, 293, 한강대로, 갈월동, 남영동, 용산구, 서울특별시, 04321, 대한민국"
673,426,서울역,4호선,37.55281,126.972556,"서울역, 지하 392, 한강대로, 동자동, 남영동, 용산구, 서울특별시, 04320, 대한민국"
674,425,회현(남대문시장),4호선,37.558514,126.978246,"티마크그랜드호텔 명동, 52, 퇴계로, 남창동, 회현동, 중구, 서울특별시, 04634, 대한민국"
675,424,명동,4호선,37.560989,126.986325,"스카이파크호텔2, 139, 퇴계로, 충무로1가, 명동, 중구, 서울특별시, 04629, 대한민국"
676,423,충무로,4호선,37.561207,126.99408,"충무로, 퇴계로, 충무로5가, 필동, 중구, 서울특별시, 04558, 대한민국"
677,422,동대문역사문화공원,4호선,37.565133,127.007885,"소테츠 호텔즈 더 스프라지르 서울 동대문, 퇴계로63길, 을지로7가, 광희동, 중구, 서울특별시, 04566, 대한민국"
678,421,동대문,4호선,37.57093,127.009287,"율곡로, 종로6가, 종로5·6가동, 종로구, 서울특별시, 03119, 대한민국"
679,420,혜화,4호선,37.582336,127.001844,"무교동 유정낙지, 3,, 대학로11길, 명륜4가, 혜화동, 종로구, 서울특별시, 03079, 대한민국"
680,419,한성대입구(삼선교),4호선,37.588458,127.006221,"밀튼 가츠멘, 65-2, 삼송빌딩 1층 (동소문동4가), 동소문로, 동소문동2가, 삼선동, 성북구, 서울특별시, 02833, 대한민국"
681,418,성신여대입구(돈암),4호선,37.592612,127.016441,"이레김밥, 86-2 (동소문동5가,(1층)), 동소문로, 동소문동5가, 삼선동, 성북구, 서울특별시, 02847, 대한민국"
682,417,길음,4호선,37.603407,127.025053,"길음동, 길음1동, 성북구, 서울특별시, 02735, 대한민국"
683,416,미아사거리,4호선,37.613292,127.030053,"도봉로, 미아동, 송중동, 강북구, 서울특별시, 01171, 대한민국"
684,415,미아(서울사이버대학),4호선,37.62667,127.025983,"도봉로, 미아동, 송천동, 강북구, 서울특별시, 01171, 대한민국"
685,414,수유(강북구청),4호선,37.638052,127.025732,"수유, 도봉로, 번1동, 강북구, 서울특별시, 01063, 대한민국"
686,413,쌍문,4호선,37.648627,127.034709,"도봉로, 창동, 창1동, 도봉구, 서울특별시, 01453, 대한민국"
687,412,창동,4호선,37.653088,127.047274,"77, 마들로11길, 창4동, 도봉구, 서울특별시, 01418, 대한민국"
688,411,노원,4호선,37.65627,127.063276,"상계로, 상계2동, 노원구, 서울특별시, 01752, 대한민국"
689,410,상계,4호선,37.660878,127.073572,"상계역 3번출구, 상계로, 상계동, 상계5동, 노원구, 서울특별시, 01662, 대한민국"
690,409,당고개,4호선,37.670272,127.079066,"상계로, 상계3·4동, 노원구, 서울특별시, 01633, 대한민국"
691,408,별내별가람,진접선,37.66778,127.11581,"별내별가람역 1번출구, 덕송2로, 별내동, 남양주시, 12091, 대한민국"
692,406,오남,진접선,37.705,127.19281,"12, 진건오남로929번길, 오남읍, 남양주시, 12036, 대한민국"
693,405,진접,진접선,37.7205,127.2034,"진접역투웨니퍼스트메트로오피스텔, 232, 해밀예당1로, 진접읍, 남양주시, 12060, 대한민국"
694,342,오금,3호선,37.502129,127.128319,"중대로, 오금동, 가락2동, 송파구, 서울특별시, 05727, 대한민국"
695,341,경찰병원,3호선,37.495918,127.12454,"자전거 전용, 오금동, 가락2동, 송파구, 서울특별시, 05824, 대한민국"
696,340,가락시장,3호선,37.492245,127.117757,"펫가든동물병원, 80, 중대로, 가락1동, 송파구, 서울특별시, 05833, 대한민국"
697,339,수서,3호선,37.487378,127.101907,"광평로, 수서동, 강남구, 서울특별시, 06367, 대한민국"
698,338,일원,3호선,37.483681,127.08439,"일원, 115, 일원로, 일원동, 일원본동, 강남구, 서울특별시, 06355, 대한민국"
699,337,대청,3호선,37.493514,127.079532,"중동고등학교, 7, 일원로, 일원1동, 강남구, 서울특별시, 06338, 대한민국"
700,336,학여울,3호선,37.496663,127.070594,"남부순환로, 대치동, 대치2동, 강남구, 서울특별시, 06286, 대한민국"
701,335,대치,3호선,37.494612,127.063642,"KB증권빌딩, 3008, 남부순환로, 대치동, 대치2동, 강남구, 서울특별시, 06228, 대한민국"
702,334,도곡,3호선,37.490922,127.055452,"도곡, 남부순환로, 대치1동, 강남구, 서울특별시, 06280, 대한민국"
703,333,매봉,3호선,37.486947,127.046769,"1, 2740, 남부순환로, 도곡동, 도곡1동, 강남구, 서울특별시, 06297, 대한민국"
704,332,양재(서초구청),3호선,37.484477,127.033902,"양재지하차도, 서초2동, 서초구, 서울특별시, 06750, 대한민국"
705,331,남부터미널(예술의전당),3호선,37.485013,127.016189,"벨랄라 커피, 289,, 효령로, 서초3동, 서초구, 서울특별시, 06717, 대한민국"
706,330,교대(법원.검찰청),3호선,37.493025,127.013786,"Choice, 125,, 서초중앙로, 서초3동, 서초구, 서울특별시, 06634, 대한민국"
707,329,고속터미널,3호선,37.504891,127.004916,"정(김밥천국), 신반포로, 반포4동, 서초구, 서울특별시, 06545, 대한민국"
708,328,잠원,3호선,37.512759,127.01122,"힐리 HILLI, 41-3,, 잠원로4길, 잠원동, 서초구, 서울특별시, 06519, 대한민국"
709,327,신사,3호선,37.516334,127.020114,"도산대로, 논현동, 신사동, 강남구, 서울특별시, 06040, 대한민국"
710,326,압구정,3호선,37.527072,127.028461,"논현로, 가로수길, 신사동, 강남구, 서울특별시, 06022, 대한민국"
711,325,옥수,3호선,37.541684,127.017269,"동호로, 옥수동, 성동구, 서울특별시, 04734, 대한민국"
712,324,금호,3호선,37.548034,127.015872,"금호, 동호로, 금호동3가, 금호4가동, 성동구, 서울특별시, 04724, 대한민국"
713,323,약수,3호선,37.554867,127.010541,"죽이야기 약수점, 194, 동호로, 다산동, 중구, 서울특별시, 04598, 대한민국"
714,322,동대입구,3호선,37.559052,127.005602,"동호로, 장충동1가, 장충동, 중구, 서울특별시, 04606, 대한민국"
715,321,충무로,3호선,37.56143,126.994072,"충무빌딩, 퇴계로39길, 충무로4가, 광희동, 중구, 서울특별시, 04557, 대한민국"
716,320,을지로3가,3호선,37.566672,126.992548,"충무로, 입정동, 을지로동, 중구, 서울특별시, 04543, 대한민국"
717,319,종로3가,3호선,37.571605,126.991791,"황토골, Jan.33, 돈화문로, 종로3가, 종로1·2·3·4가동, 종로구, 서울특별시, 03134, 대한민국"
718,318,안국,3호선,37.576477,126.985443,"궁궐가는길 찌개, 52,, 율곡로, 관훈동, 종로1·2·3·4가동, 종로구, 서울특별시, 03060, 대한민국"
719,317,경복궁(정부서울청사),3호선,37.575762,126.97353,"경복궁, 사직로, 적선동, 사직동, 종로구, 서울특별시, 03170, 대한민국"
720,316,독립문,3호선,37.574571,126.957748,"독립문, 247, 통일로, 현저동, 천연동, 서대문구, 서울특별시, 03030, 대한민국"
721,315,무악재,3호선,37.582299,126.950291,"무악재, 통일로, 홍제1동, 서대문구, 서울특별시, 03635, 대한민국"
722,314,홍제,3호선,37.589066,126.943736,"통일로, 홍제1동, 서대문구, 서울특별시, 03646, 대한민국"
723,313,녹번,3호선,37.600927,126.935756,"통일로, 녹번동, 은평구, 서울특별시, 03372, 대한민국"
724,312,불광,3호선,37.610553,126.92982,"통일로, 대조동, 은평구, 서울특별시, 03397, 대한민국"
725,311,연신내,3호선,37.619229,126.921038,"통일로, 대조동, 갈현1동, 은평구, 서울특별시, 03350, 대한민국"
726,310,구파발,3호선,37.636763,126.918821,"서울주택도시공사 은평서대문종로센터, 15-34, 진관2로, 진관동, 은평구, 서울특별시, 03306, 대한민국"
727,309,지축,3호선,37.648033,126.913917,"지축, 지효로, 효자동, 덕양구, 고양시, 10585, 대한민국"
728,250,용두(동대문구청),2호선,37.574028,127.038091,"고산자로, 용두동, 용신동, 동대문구, 서울특별시, 02567, 대한민국"
729,249,신정네거리,2호선,37.520074,126.852912,"신정네거리, 261, 중앙로, 신정1동, 양천구, 서울특별시, 08077, 대한민국"
730,248,양천구청,2호선,37.512398,126.865819,"양천구청, 목동로3길, 신정7동, 양천구, 서울특별시, 08102, 대한민국"
731,247,도림천,2호선,37.514287,126.882768,"도림천, 160, 경인로67길, 신도림동, 구로구, 서울특별시, 08201, 대한민국"
732,246,신설동,2호선,37.574747,127.024932,"명륜진사갈비 신설동점, 14-1, 1층 (신설동), 천호대로, 신설동, 용신동, 동대문구, 서울특별시, 02582, 대한민국"
733,245,신답,2호선,37.57004,127.046481,"신답, 천호대로, 용답동, 성동구, 서울특별시, 02597, 대한민국"
734,244,용답,2호선,37.561904,127.050899,"용답, 86, 용답길, 용답동, 성동구, 서울특별시, 04809, 대한민국"
735,243,충정로(경기대입구),2호선,37.559704,126.964378,"서소문로, 합동, 충현동, 서대문구, 서울특별시, 03737, 대한민국"
736,242,아현,2호선,37.557345,126.956141,"신촌로, 아현동, 마포구, 서울특별시, 03774, 대한민국"
737,241,이대,2호선,37.556733,126.946013,"모노치즈 이대역점, 190, 신촌로, 아현동, 염리동, 마포구, 서울특별시, 03774, 대한민국"
738,240,신촌,2호선,37.555131,126.936926,"백범로, 19통, 신촌동, 서대문구, 서울특별시, 04101, 대한민국"
739,239,홍대입구,2호선,37.55679,126.923708,"164, 양화로, 홍대거리, 서교동, 마포구, 서울특별시, 03995, 대한민국"
740,238,합정,2호선,37.549457,126.913808,"합정, 55, 양화로, 서교동, 합정동, 마포구, 서울특별시, 04045, 대한민국"
741,237,당산,2호선,37.534946,126.902767,"만복국수 당산점, 243 (당산동6가), 당산로, 당산동5가, 당산2동, 영등포구, 서울특별시, 07214, 대한민국"
742,236,영등포구청,2호선,37.525706,126.89661,"영등포구청, 121, 당산로, 당산동3가, 당산1동, 영등포구, 서울특별시, 07264, 대한민국"
743,235,문래,2호선,37.517933,126.89476,"문래, 28, 당산로, 문래동3가, 문래동, 영등포구, 서울특별시, 07294, 대한민국"
744,234,신도림,2호선,37.508961,126.891084,"신도림, 경인로68길, 신도림동, 구로구, 서울특별시, 08209, 대한민국"
745,233,대림(구로구청),2호선,37.493243,126.894932,"대림, 도림천 자전거길, 구로4동, 구로구, 서울특별시, 07419, 대한민국"
746,232,구로디지털단지,2호선,37.485266,126.901401,"구로디지털단지, 477, 도림천로, 대림2동, 영등포구, 서울특별시, 08391, 대한민국"
747,231,신대방,2호선,37.487462,126.913149,"도림천 자전거길, 조원동, 관악구, 서울특별시, 07419, 대한민국"
748,230,신림,2호선,37.484201,126.929715,"신림, 신림로, 서원동, 관악구, 서울특별시, 08754, 대한민국"
749,229,봉천,2호선,37.482362,126.941892,"서울봉천역전우편취급국, 1722, 남부순환로, 청룡동, 관악구, 서울특별시, 08784, 대한민국"
750,228,서울대입구(관악구청),2호선,37.481247,126.952739,"은행골 서울대입구역점, 174, 관악로, 봉천동, 낙성대동, 관악구, 서울특별시, 08787, 대한민국"
751,227,낙성대,2호선,37.47693,126.963693,"1932, 남부순환로, 인헌동, 관악구, 서울특별시, 08793, 대한민국"
752,226,사당,2호선,37.476538,126.981544,"동작대로, 남현동, 사당1동, 관악구, 서울특별시, 08807, 대한민국"
753,225,방배,2호선,37.481426,126.997596,"바나프레소 방배역점, 117,, 효령로, 방배1동, 서초구, 서울특별시, 06686, 대한민국"
754,224,서초,2호선,37.491897,127.007917,"동일하이빌, 240, 서초대로, 서초3동, 서초구, 서울특별시, 06647, 대한민국"
755,223,교대(법원.검찰청),2호선,37.493961,127.014667,"교대커피, 306,, 서초대로, 서초동, 서초1동, 서초구, 서울특별시, 06604, 대한민국"
756,222,강남,2호선,37.49799,127.027912,"강남역지하쇼핑센터, 테헤란로1길, 역삼1동, 강남구, 서울특별시, 06129, 대한민국"
757,221,역삼,2호선,37.500622,127.036456,"강남파이낸스센터, 152, 테헤란로, 역삼1동, 강남구, 서울특별시, 06236, 대한민국"
758,220,선릉,2호선,37.504286,127.048203,"바나프레소 선릉역사거리점, 335,, 테헤란로, 역삼1동, 강남구, 서울특별시, 06211, 대한민국"
759,219,삼성(무역센터),2호선,37.508844,127.06316,"삼성, 538, 테헤란로, 대치2동, 강남구, 서울특별시, 06182, 대한민국"
760,218,종합운동장,2호선,37.511022,127.073704,"종합운동장, 122, 올림픽로, 잠실7동, 송파구, 서울특별시, 05556, 대한민국"
761,217,잠실새내,2호선,37.511687,127.086162,"잠실새내, 140, 올림픽로, 잠실3동, 송파구, 서울특별시, 05502, 대한민국"
762,216,잠실(송파구청),2호선,37.513262,127.100159,"잠실, 265, 올림픽로, 신천동, 잠실6동, 송파구, 서울특별시, 05510, 대한민국"
763,215,잠실나루,2호선,37.520733,127.10379,"잠실나루, 20, 오금로, 신천동, 행정동, 송파구, 서울특별시, 05504, 대한민국"
764,214,강변(동서울터미널),2호선,37.535095,127.094681,"강변, 53, 강변역로, 구의3동, 광진구, 서울특별시, 05116, 대한민국"
765,213,구의(광진구청),2호선,37.537077,127.085916,"아차산로, 자양2동, 광진구, 서울특별시, 05043, 대한민국"
766,212,건대입구,2호선,37.540373,127.069191,"건대입구, 243, 아차산로, 건대 맛의거리, 자양4동, 광진구, 서울특별시, 05071, 대한민국"
767,211,성수,2호선,37.544581,127.055961,"100, 아차산로, 성수2가3동, 성동구, 서울특별시, 04783, 대한민국"
768,210,뚝섬,2호선,37.547184,127.047367,"뚝섬, 18, 아차산로, 성수1가2동, 성동구, 서울특별시, 04793, 대한민국"
769,209,한양대,2호선,37.555273,127.043655,"206, 왕십리로, 사근동, 성동구, 서울특별시, 04763, 대한민국"
770,208,왕십리(성동구청),2호선,37.561238,127.036954,"왕십리, 17, 왕십리광장로, 행당동, 행당1동, 성동구, 서울특별시, 04744, 대한민국"
771,207,상왕십리,2호선,37.564354,127.029354,"상왕십리, 374, 왕십리로, 하왕십리동, 왕십리2동, 성동구, 서울특별시, 04707, 대한민국"
772,206,신당,2호선,37.56564,127.019614,"메가엠지씨커피 신당역점, 434-1, 1층 (신당동), 퇴계로, 1통, 황학동, 신당5동, 중구, 서울특별시, 04577, 대한민국"
773,205,동대문역사문화공원,2호선,37.565613,127.009054,"동대문역사문화공원, 279, 을지로, 동대문패션타운, 광희동, 중구, 서울특별시, 04566, 대한민국"
774,204,을지로4가,2호선,37.566595,126.997817,"을지로지하상가, 세운상가, 을지로동, 중구, 서울특별시, 04543, 대한민국"
775,203,을지로3가,2호선,37.566306,126.991696,"을지로지하상가, 세운상가, 을지로동, 중구, 서울특별시, 04543, 대한민국"
776,202,을지로입구,2호선,37.566014,126.982618,"구스타레이탈리안레스토랑, 29 (을지로1가,(삼성화재B/D지하1호)), 을지로, 을지로1가, 명동, 중구, 서울특별시, 04533, 대한민국"
777,201,시청,2호선,37.563588,126.975411,"대양빌딩, 130, 서소문로, 서소문동, 소공동, 중구, 서울특별시, 04514, 대한민국"
778,159,동묘앞,1호선,37.573197,127.01648,"종로김밥, 352,, 종로, 숭인동, 숭인2동, 종로구, 서울특별시, 03114, 대한민국"
779,158,청량리(서울시립대입구),1호선,37.579956,127.044585,"청량리, 지하 205, 왕산로, 전농1동, 동대문구, 서울특별시, 02559, 대한민국"
780,157,제기동,1호선,37.578103,127.034893,"왕산로, 용두동, 용신동, 동대문구, 서울특별시, 02566, 대한민국"
781,156,신설동,1호선,37.576048,127.024634,"신설동, 지하 1, 왕산로, 신설동, 용신동, 동대문구, 서울특별시, 02582, 대한민국"
782,155,동대문,1호선,37.571687,127.01093,"대상하이샤브꼬치성, 300-1, 종로, 창신1동, 종로구, 서울특별시, 03106, 대한민국"
783,154,종로5가,1호선,37.570926,127.001849,"종로, 종로5가, 종로5·6가동, 종로구, 서울특별시, 03129, 대한민국"
784,153,종로3가,1호선,37.570406,126.991847,"청파호프, 128,, 종로, 종로3가, 종로1·2·3·4가동, 종로구, 서울특별시, 03139, 대한민국"
785,152,종각,1호선,37.570161,126.982923,"종로, 종로1가, 종로1·2·3·4가동, 종로구, 서울특별시, 03158, 대한민국"
786,151,시청,1호선,37.565715,126.977088,"시청, 지하 101, 세종대로, 태평로2가, 소공동, 중구, 서울특별시, 04524, 대한민국"
787,150,서울역,1호선,37.556228,126.972135,"서울역광장, 봉래동2가, 회현동, 중구, 서울특별시, 04509, 대한민국"
