행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11120600,응암2동,02,6667.0,4544.0,11211.0,533.8571428571429
11120650,신사1동,02,14823.0,12511.0,27334.0,1301.6190476190477
11120660,신사2동,02,7509.0,6179.0,13688.0,651.8095238095239
11120670,증산동,02,20387.0,16498.0,36885.0,1756.4285714285713
11120680,수색동,02,12411.0,7388.0,19799.0,942.8095238095239
11120710,진관동,02,33529.0,26431.0,59960.0,2855.2380952380954
11120720,불광2동,02,13518.0,11174.0,24692.0,1175.8095238095239
11120730,응암3동,02,20385.0,16275.0,36660.0,1745.7142857142858
11120740,역촌동,02,20767.0,16770.0,37537.0,1787.4761904761904
11130520,천연동,02,12714.0,8184.0,20898.0,995.1428571428571
11130620,홍제1동,02,29011.0,22505.0,51516.0,2453.1428571428573
11130640,홍제3동,02,14473.0,11949.0,26422.0,1258.1904761904761
11130650,홍제2동,02,10905.0,9345.0,20250.0,964.2857142857143
11130660,홍은1동,02,10445.0,8139.0,18584.0,884.952380952381
11130680,홍은2동,02,24570.0,16286.0,40856.0,1945.5238095238096
11130690,남가좌1동,02,13638.0,10169.0,23807.0,1133.6666666666667
11130700,남가좌2동,02,14972.0,10865.0,25837.0,1230.3333333333333
11130710,북가좌1동,02,6185.0,4044.0,10229.0,487.0952380952381
11130720,북가좌2동,02,16796.0,13060.0,29856.0,1421.7142857142858
11130730,충현동,02,32390.0,15892.0,48282.0,2299.1428571428573
11130740,북아현동,02,12922.0,10348.0,23270.0,1108.095238095238
11130750,신촌동,02,83412.0,60625.0,144037.0,6858.9047619047615
11130760,연희동,02,55017.0,37018.0,92035.0,4382.619047619048
11140590,용강동,02,10675.0,6841.0,17516.0,834.0952380952381
11140600,대흥동,02,28683.0,20634.0,49317.0,2348.4285714285716
11140610,염리동,02,5481.0,4393.0,9874.0,470.1904761904762
11140630,신수동,02,3248.0,1924.0,5172.0,246.28571428571428
11140660,서교동,02,104845.0,86670.0,191515.0,9119.761904761905
11140680,합정동,02,12173.0,10603.0,22776.0,1084.5714285714287
11140690,망원1동,02,8023.0,6176.0,14199.0,676.1428571428571
11140700,망원2동,02,7462.0,5446.0,12908.0,614.6666666666666
11140710,연남동,02,11370.0,9581.0,20951.0,997.6666666666666
11140720,성산1동,02,14243.0,8778.0,23021.0,1096.2380952380952
11140730,성산2동,02,16673.0,11296.0,27969.0,1331.857142857143
11140740,상암동,02,80413.0,51318.0,131731.0,6272.9047619047615
11140750,도화동,02,15196.0,11571.0,26767.0,1274.6190476190477
11140760,서강동,02,8996.0,6655.0,15651.0,745.2857142857143
11140770,공덕동,02,22893.0,15846.0,38739.0,1844.7142857142858
11140780,아현동,02,20552.0,12936.0,33488.0,1594.6666666666667
11150510,목1동,02,50147.0,40117.0,90264.0,4298.285714285715
11150520,목2동,02,11177.0,9201.0,20378.0,970.3809523809524
11150530,목3동,02,14572.0,9482.0,24054.0,1145.4285714285713
11150540,목4동,02,10641.0,7342.0,17983.0,856.3333333333334
11150570,신월1동,02,5601.0,3425.0,9026.0,429.8095238095238
11150580,신월2동,02,12603.0,9695.0,22298.0,1061.8095238095239
11150590,신월3동,02,5359.0,3357.0,8716.0,415.04761904761904
11150600,신월4동,02,7547.0,5387.0,12934.0,615.9047619047619
11150610,신월5동,02,5015.0,3828.0,8843.0,421.0952380952381
11150620,신월6동,02,6212.0,4111.0,10323.0,491.57142857142856
11150630,신월7동,02,6447.0,4683.0,11130.0,530.0
11150640,신정1동,02,10482.0,6832.0,17314.0,824.4761904761905
11150650,신정2동,02,5240.0,3017.0,8257.0,393.1904761904762
11150660,신정3동,02,23494.0,15791.0,39285.0,1870.7142857142858
11150690,신정6동,02,10824.0,7155.0,17979.0,856.1428571428571
11150700,신정7동,02,7528.0,5050.0,12578.0,598.952380952381
11150710,목5동,02,22664.0,16089.0,38753.0,1845.3809523809523
11150720,신정4동,02,36851.0,30436.0,67287.0,3204.1428571428573
11160510,염창동,02,27006.0,22276.0,49282.0,2346.7619047619046
11160520,등촌1동,02,18626.0,11384.0,30010.0,1429.047619047619
11160530,등촌2동,02,13070.0,8085.0,21155.0,1007.3809523809524
11160540,등촌3동,02,24320.0,19083.0,43403.0,2066.809523809524
11160550,화곡본동,02,14763.0,12418.0,27181.0,1294.3333333333333
11160570,화곡2동,02,5014.0,3318.0,8332.0,396.76190476190476
11160580,화곡3동,02,8573.0,8091.0,16664.0,793.5238095238095
11160590,화곡4동,02,6181.0,4872.0,11053.0,526.3333333333334
11160610,화곡6동,02,24517.0,13062.0,37579.0,1789.4761904761904
11160630,화곡8동,02,15988.0,14782.0,30770.0,1465.2380952380952
11160640,가양1동,02,34758.0,22548.0,57306.0,2728.8571428571427
11160650,가양2동,02,4191.0,2360.0,6551.0,311.95238095238096
11160660,가양3동,02,4604.0,1885.0,6489.0,309.0
11160670,발산1동,02,17149.0,12609.0,29758.0,1417.047619047619
11160690,공항동,02,12503.0,8247.0,20750.0,988.0952380952381
11160700,방화1동,02,10257.0,7835.0,18092.0,861.5238095238095
11160710,방화2동,02,7656.0,5593.0,13249.0,630.9047619047619
11160720,방화3동,02,1897.0,1374.0,3271.0,155.76190476190476
11160730,화곡1동,02,29816.0,24554.0,54370.0,2589.0476190476193
11160740,우장산동,02,19439.0,15068.0,34507.0,1643.1904761904761
11170510,신도림동,02,30909.0,28075.0,58984.0,2808.7619047619046
11170520,구로1동,02,4388.0,3063.0,7451.0,354.8095238095238
11170540,구로3동,02,51737.0,38906.0,90643.0,4316.333333333333
11170550,구로4동,02,13569.0,9552.0,23121.0,1101.0
11170560,구로5동,02,33146.0,25009.0,58155.0,2769.285714285714
11170610,고척1동,02,17345.0,11137.0,28482.0,1356.2857142857142
11170620,고척2동,02,11350.0,8271.0,19621.0,934.3333333333334
11170640,개봉2동,02,18893.0,16233.0,35126.0,1672.6666666666667
11170650,개봉3동,02,4560.0,2823.0,7383.0,351.57142857142856
